MONTH,DAY,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,rSCHEDULED,DEPARTURE_TIME,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,CANCELLED,DELAY_TYPE,DLATITUDE,DLONGITUDE,OLATITUDE,OLONGITUDE
1,2,AA,2314,JFK,BOS,2020,20.33333333,2131,71,187,74,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,3,AA,84,JFK,BOS,730,7.5,815,45,187,40,0,AIRLINE DELAY,42.36435,-71.00518,40.63975,-73.77893
1,3,AA,193,JFK,BOS,1255,12.91666667,1408,73,187,77,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,3,AA,1096,JFK,BOS,1545,15.75,1559,14,187,22,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,3,DL,440,JFK,BOS,1550,15.83333333,1617,27,187,55,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,3,B6,918,JFK,BOS,1659,16.98333333,1701,2,187,62,0,AIR SYSTEM DELAY,42.36435,-71.00518,40.63975,-73.77893
1,1,EV,5152,LGA,CHS,1615,16.25,1707,52,641,30,0,AIRLINE DELAY,32.89865,-80.04051,40.63975,-73.77893
1,3,EV,5079,LGA,CHS,950,9.833333333,946,-4,641,19,0,AIR SYSTEM DELAY,32.89865,-80.04051,40.63975,-73.77893
1,3,B6,1373,JFK,CHS,1359,13.98333333,1439,40,636,89,0,AIR SYSTEM DELAY,32.89865,-80.04051,40.63975,-73.77893
1,1,MQ,2949,JFK,BNA,1700,17,1719,19,765,18,0,AIRLINE DELAY,36.12448,-86.67818,40.63975,-73.77893
1,1,WN,4190,LGA,BNA,1730,17.5,1800,30,764,17,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,2,MQ,3086,LGA,BNA,750,7.833333333,829,39,764,56,0,AIRLINE DELAY,36.12448,-86.67818,40.63975,-73.77893
1,2,WN,3848,LGA,BNA,940,9.666666667,940,0,764,19,0,AIR SYSTEM DELAY,36.12448,-86.67818,40.63975,-73.77893
1,3,WN,3848,LGA,BNA,940,9.666666667,1014,34,764,32,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,3,WN,4998,LGA,BNA,1330,13.5,1459,89,764,103,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,3,MQ,3382,LGA,BNA,1650,16.83333333,1721,31,764,23,0,AIRLINE DELAY,36.12448,-86.67818,40.63975,-73.77893
1,3,MQ,2949,JFK,BNA,1700,17,1746,46,765,88,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,1,B6,2302,JFK,BUF,1629,16.48333333,1731,62,301,66,0,AIRLINE DELAY,42.94052,-78.73217,40.63975,-73.77893
1,1,B6,702,JFK,BUF,2139,21.65,2209,30,301,27,0,LATE AIRCRAFT DELAY,42.94052,-78.73217,40.63975,-73.77893
1,2,B6,702,JFK,BUF,2139,21.65,2232,53,301,51,0,LATE AIRCRAFT DELAY,42.94052,-78.73217,40.63975,-73.77893
1,1,B6,89,JFK,SAN,1647,16.78333333,1729,42,2446,33,0,AIRLINE DELAY,32.73356,-117.18966,40.63975,-73.77893
1,1,AA,95,JFK,SAN,1720,17.33333333,1749,29,2446,35,0,AIRLINE DELAY,32.73356,-117.18966,40.63975,-73.77893
1,2,DL,2506,JFK,SAN,825,8.416666667,912,47,2446,27,0,AIR SYSTEM DELAY,32.73356,-117.18966,40.63975,-73.77893
1,2,DL,2616,JFK,SAN,1845,18.75,1910,25,2446,15,0,AIRLINE DELAY,32.73356,-117.18966,40.63975,-73.77893
1,3,DL,2145,JFK,SAN,1710,17.16666667,1708,-2,2446,19,0,AIR SYSTEM DELAY,32.73356,-117.18966,40.63975,-73.77893
1,3,AA,95,JFK,SAN,1720,17.33333333,1726,6,2446,46,0,AIR SYSTEM DELAY,32.73356,-117.18966,40.63975,-73.77893
1,1,UA,509,LGA,DEN,1717,17.28333333,1711,-6,1620,24,0,AIR SYSTEM DELAY,39.85841,-104.667,40.63975,-73.77893
1,1,DL,496,JFK,DEN,2000,20,1957,-3,1626,21,0,AIR SYSTEM DELAY,39.85841,-104.667,40.63975,-73.77893
1,2,UA,1247,LGA,DEN,645,6.75,654,9,1620,16,0,AIR SYSTEM DELAY,39.85841,-104.667,40.63975,-73.77893
1,2,DL,2594,LGA,DEN,800,8,858,58,1620,53,0,AIRLINE DELAY,39.85841,-104.667,40.63975,-73.77893
1,2,WN,1759,LGA,DEN,1655,16.91666667,1720,25,1620,43,0,AIR SYSTEM DELAY,39.85841,-104.667,40.63975,-73.77893
1,3,UA,561,LGA,DEN,745,7.75,752,7,1620,21,0,AIR SYSTEM DELAY,39.85841,-104.667,40.63975,-73.77893
1,3,DL,2594,LGA,DEN,800,8,830,30,1620,16,0,AIRLINE DELAY,39.85841,-104.667,40.63975,-73.77893
1,3,DL,1914,LGA,DEN,1440,14.66666667,1501,21,1620,69,0,AIR SYSTEM DELAY,39.85841,-104.667,40.63975,-73.77893
1,3,UA,461,LGA,DEN,1534,15.56666667,1556,22,1620,31,0,WEATHER DELAY,39.85841,-104.667,40.63975,-73.77893
1,3,WN,1759,LGA,DEN,1655,16.91666667,1823,88,1620,62,0,AIRLINE DELAY,39.85841,-104.667,40.63975,-73.77893
1,3,UA,1268,LGA,DEN,1715,17.25,1830,75,1620,56,0,LATE AIRCRAFT DELAY,39.85841,-104.667,40.63975,-73.77893
1,3,DL,884,LGA,DEN,1715,17.25,1757,42,1620,19,0,LATE AIRCRAFT DELAY,39.85841,-104.667,40.63975,-73.77893
1,1,WN,578,LGA,MKE,1725,17.41666667,1812,47,738,28,0,LATE AIRCRAFT DELAY,42.94722,-87.89658,40.63975,-73.77893
1,1,WN,4551,LGA,MKE,2025,20.41666667,2033,8,738,18,0,AIR SYSTEM DELAY,42.94722,-87.89658,40.63975,-73.77893
1,2,WN,578,LGA,MKE,1725,17.41666667,1747,22,738,15,0,AIRLINE DELAY,42.94722,-87.89658,40.63975,-73.77893
1,2,WN,4551,LGA,MKE,2025,20.41666667,2041,16,738,22,0,LATE AIRCRAFT DELAY,42.94722,-87.89658,40.63975,-73.77893
1,3,WN,266,LGA,MKE,1225,12.41666667,1250,25,738,41,0,LATE AIRCRAFT DELAY,42.94722,-87.89658,40.63975,-73.77893
1,3,WN,578,LGA,MKE,1725,17.41666667,1821,56,738,41,0,AIRLINE DELAY,42.94722,-87.89658,40.63975,-73.77893
1,1,WN,632,LGA,MDW,1825,18.41666667,1844,19,725,19,0,LATE AIRCRAFT DELAY,41.78598,-87.75242,40.63975,-73.77893
1,2,WN,2146,LGA,MDW,630,6.5,636,6,725,19,0,AIR SYSTEM DELAY,41.78598,-87.75242,40.63975,-73.77893
1,3,WN,119,LGA,MDW,1325,13.41666667,1402,37,725,47,0,LATE AIRCRAFT DELAY,41.78598,-87.75242,40.63975,-73.77893
1,3,WN,2874,LGA,MDW,1555,15.91666667,1619,24,725,81,0,AIR SYSTEM DELAY,41.78598,-87.75242,40.63975,-73.77893
1,3,EV,5059,LGA,BTV,1530,15.5,1610,40,258,49,0,AIRLINE DELAY,44.473,-73.15031,40.63975,-73.77893
1,1,AA,235,JFK,SEA,1835,18.58333333,1908,33,2422,47,0,AIRLINE DELAY,47.44898,-122.30931,40.63975,-73.77893
1,1,DL,443,JFK,SEA,1855,18.91666667,1902,7,2422,34,0,AIR SYSTEM DELAY,47.44898,-122.30931,40.63975,-73.77893
1,2,DL,442,JFK,SEA,900,9,914,14,2422,15,0,AIRLINE DELAY,47.44898,-122.30931,40.63975,-73.77893
1,2,DL,419,JFK,SEA,1555,15.91666667,1552,-3,2422,29,0,AIR SYSTEM DELAY,47.44898,-122.30931,40.63975,-73.77893
1,2,B6,263,JFK,SEA,1735,17.58333333,1735,0,2422,22,0,AIR SYSTEM DELAY,47.44898,-122.30931,40.63975,-73.77893
1,2,AA,235,JFK,SEA,1835,18.58333333,1946,71,2422,91,0,LATE AIRCRAFT DELAY,47.44898,-122.30931,40.63975,-73.77893
1,2,DL,425,JFK,SEA,1855,18.91666667,1851,-4,2422,19,0,AIR SYSTEM DELAY,47.44898,-122.30931,40.63975,-73.77893
1,3,DL,419,JFK,SEA,1600,16,1653,53,2422,67,0,AIRLINE DELAY,47.44898,-122.30931,40.63975,-73.77893
1,2,B6,359,JFK,BUR,1730,17.5,1729,-1,2465,22,0,AIR SYSTEM DELAY,34.20062,-118.3585,40.63975,-73.77893
1,3,MQ,3044,JFK,BWI,1630,16.5,1647,17,184,55,0,AIR SYSTEM DELAY,39.1754,-76.6682,40.63975,-73.77893
1,2,WN,2453,LGA,CAK,1930,19.5,2029,59,397,65,0,LATE AIRCRAFT DELAY,40.91631,-81.44247,40.63975,-73.77893
1,1,DL,2303,JFK,PDX,1910,19.16666667,1906,-4,2454,26,0,AIR SYSTEM DELAY,45.58872,-122.5975,40.63975,-73.77893
1,2,DL,2303,JFK,PDX,1928,19.46666667,1932,4,2454,20,0,AIR SYSTEM DELAY,45.58872,-122.5975,40.63975,-73.77893
1,2,B6,1205,JFK,PDX,2040,20.66666667,2038,-2,2454,21,0,AIR SYSTEM DELAY,45.58872,-122.5975,40.63975,-73.77893
1,3,DL,496,JFK,PDX,1650,16.83333333,1648,-2,2454,19,0,AIR SYSTEM DELAY,45.58872,-122.5975,40.63975,-73.77893
1,1,B6,761,LGA,PBI,1945,19.75,2017,32,1035,26,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,2,B6,2053,JFK,PBI,2158,21.96666667,2210,12,1028,18,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,3,DL,2281,JFK,PBI,805,8.083333333,1004,119,1028,142,0,AIRLINE DELAY,26.68316,-80.09559,40.63975,-73.77893
1,3,B6,561,LGA,PBI,1415,14.25,1434,19,1035,56,0,AIR SYSTEM DELAY,26.68316,-80.09559,40.63975,-73.77893
1,3,DL,1902,LGA,PBI,1420,14.33333333,1424,4,1035,46,0,AIR SYSTEM DELAY,26.68316,-80.09559,40.63975,-73.77893
1,3,AA,1490,LGA,PBI,1450,14.83333333,1444,-6,1035,34,0,AIR SYSTEM DELAY,26.68316,-80.09559,40.63975,-73.77893
1,3,B6,1161,LGA,PBI,1619,16.31666667,1637,18,1035,70,0,AIR SYSTEM DELAY,26.68316,-80.09559,40.63975,-73.77893
1,3,DL,1903,LGA,PBI,1630,16.5,1657,27,1035,40,0,AIRLINE DELAY,26.68316,-80.09559,40.63975,-73.77893
1,3,B6,753,JFK,PBI,1640,16.66666667,1637,-3,1028,21,0,AIR SYSTEM DELAY,26.68316,-80.09559,40.63975,-73.77893
1,2,EV,4559,LGA,CLE,830,8.5,828,-2,419,22,0,AIR SYSTEM DELAY,41.41089,-81.8494,40.63975,-73.77893
1,2,EV,5377,LGA,CLE,925,9.416666667,959,34,419,15,0,AIRLINE DELAY,41.41089,-81.8494,40.63975,-73.77893
1,3,EV,5283,LGA,CLE,705,7.083333333,834,89,419,98,0,AIRLINE DELAY,41.41089,-81.8494,40.63975,-73.77893
1,3,MQ,2815,JFK,CLE,1510,15.16666667,1523,13,425,16,0,AIRLINE DELAY,41.41089,-81.8494,40.63975,-73.77893
1,2,US,749,JFK,CLT,1200,12,1228,28,541,17,0,AIRLINE DELAY,35.21401,-80.94313,40.63975,-73.77893
1,2,US,425,JFK,CLT,1830,18.5,1947,77,541,77,0,AIRLINE DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,US,1967,JFK,CLT,815,8.25,934,79,541,81,0,AIRLINE DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,US,887,JFK,CLT,1020,10.33333333,1029,9,541,28,0,AIR SYSTEM DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,EV,5060,LGA,CLT,1205,12.08333333,1235,30,544,34,0,LATE AIRCRAFT DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,US,1799,LGA,CLT,1445,14.75,1452,7,544,45,0,AIR SYSTEM DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,US,1781,LGA,CLT,1550,15.83333333,1548,-2,544,23,0,AIR SYSTEM DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,US,1798,JFK,CLT,1659,16.98333333,1732,33,541,66,0,AIR SYSTEM DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,US,894,LGA,CLT,1705,17.08333333,1726,21,544,38,0,WEATHER DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,B6,1119,JFK,CLT,1720,17.33333333,1718,-2,541,87,0,AIR SYSTEM DELAY,35.21401,-80.94313,40.63975,-73.77893
1,2,MQ,2793,JFK,CMH,1530,15.5,1602,32,483,42,0,LATE AIRCRAFT DELAY,39.99799,-82.89188,40.63975,-73.77893
1,3,MQ,3281,LGA,CMH,1145,11.75,1211,26,479,54,0,AIR SYSTEM DELAY,39.99799,-82.89188,40.63975,-73.77893
1,3,MQ,2995,LGA,CMH,1440,14.66666667,1504,24,479,50,0,AIR SYSTEM DELAY,39.99799,-82.89188,40.63975,-73.77893
1,3,MQ,2793,JFK,CMH,1530,15.5,1620,50,483,62,0,LATE AIRCRAFT DELAY,39.99799,-82.89188,40.63975,-73.77893
1,1,B6,1507,JFK,IAD,2142,21.7,2212,30,228,27,0,LATE AIRCRAFT DELAY,38.94453,-77.45581,40.63975,-73.77893
1,1,B6,1816,JFK,SYR,2245,22.75,2317,32,209,24,0,LATE AIRCRAFT DELAY,43.11119,-76.10631,40.63975,-73.77893
1,2,B6,675,JFK,MSY,633,6.55,626,-7,1182,20,0,AIR SYSTEM DELAY,29.99339,-90.25803,40.63975,-73.77893
1,2,WN,3227,LGA,DAL,1255,12.91666667,1333,38,1381,21,0,AIRLINE DELAY,32.84711,-96.85177,40.63975,-73.77893
1,3,VX,717,LGA,DAL,1545,15.75,1557,12,1381,31,0,AIR SYSTEM DELAY,32.84711,-96.85177,40.63975,-73.77893
1,3,MQ,3684,LGA,DAY,1355,13.91666667,1351,-4,549,35,0,AIR SYSTEM DELAY,39.90238,-84.21938,40.63975,-73.77893
1,2,MQ,3225,JFK,DCA,1110,11.16666667,1136,26,213,33,0,AIRLINE DELAY,38.85208,-77.03772,40.63975,-73.77893
1,2,MQ,3365,JFK,DCA,1725,17.41666667,1722,-3,213,19,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,2,MQ,3621,JFK,DCA,2147,21.78333333,2233,46,213,43,0,LATE AIRCRAFT DELAY,38.85208,-77.03772,40.63975,-73.77893
1,3,MQ,3225,JFK,DCA,1110,11.16666667,1109,-1,213,35,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,3,MQ,3378,JFK,DCA,1305,13.08333333,1310,5,213,16,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,3,AA,1029,JFK,DCA,1545,15.75,1605,20,213,42,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,3,MQ,3365,JFK,DCA,1725,17.41666667,1736,11,213,58,0,AIR SYSTEM DELAY,38.85208,-77.03772,40.63975,-73.77893
1,2,HA,51,JFK,HNL,935,9.583333333,938,3,4983,39,0,AIRLINE DELAY,21.31869,-157.92241,40.63975,-73.77893
1,3,HA,51,JFK,HNL,935,9.583333333,932,-3,4983,34,0,AIRLINE DELAY,21.31869,-157.92241,40.63975,-73.77893
1,3,DL,1328,LGA,EYW,1000,10,959,-1,1207,33,0,AIR SYSTEM DELAY,24.55611,-81.75956,40.63975,-73.77893
1,2,MQ,3295,JFK,RDU,1459,14.98333333,1448,-11,427,23,0,AIR SYSTEM DELAY,35.87764,-78.78747,40.63975,-73.77893
1,2,MQ,3374,JFK,RDU,1945,19.75,2015,30,427,21,0,LATE AIRCRAFT DELAY,35.87764,-78.78747,40.63975,-73.77893
1,3,MQ,3361,JFK,RDU,1235,12.58333333,1229,-6,427,19,0,AIR SYSTEM DELAY,35.87764,-78.78747,40.63975,-73.77893
1,3,MQ,3536,LGA,RDU,1500,15,1453,-7,431,15,0,AIR SYSTEM DELAY,35.87764,-78.78747,40.63975,-73.77893
1,2,MQ,3199,LGA,GSO,1505,15.08333333,1559,54,461,53,0,LATE AIRCRAFT DELAY,36.09775,-79.9373,40.63975,-73.77893
1,3,EV,5301,LGA,GSO,1500,15,1458,-2,461,27,0,AIR SYSTEM DELAY,36.09775,-79.9373,40.63975,-73.77893
1,3,MQ,3199,LGA,GSO,1615,16.25,1856,161,461,176,0,AIRLINE DELAY,36.09775,-79.9373,40.63975,-73.77893
1,2,MQ,3202,JFK,IND,1530,15.5,1524,-6,665,23,0,AIR SYSTEM DELAY,39.71733,-86.29438,40.63975,-73.77893
1,2,MQ,3169,JFK,ORF,1530,15.5,1525,-5,290,47,0,AIR SYSTEM DELAY,36.89461,-76.20122,40.63975,-73.77893
1,3,MQ,3169,JFK,ORF,1530,15.5,1534,4,290,48,0,AIR SYSTEM DELAY,36.89461,-76.20122,40.63975,-73.77893
1,3,EV,5389,LGA,GSP,955,9.916666667,948,-7,610,32,0,AIR SYSTEM DELAY,34.89567,-82.21886,40.63975,-73.77893
1,2,B6,167,JFK,OAK,1659,16.98333333,1723,24,2576,39,0,LATE AIRCRAFT DELAY,37.72129,-122.22072,40.63975,-73.77893
1,3,B6,167,JFK,OAK,1659,16.98333333,1656,-3,2576,21,0,AIR SYSTEM DELAY,37.72129,-122.22072,40.63975,-73.77893
1,2,MQ,3349,LGA,LIT,1820,18.33333333,1826,6,1085,35,0,AIR SYSTEM DELAY,34.7294,-92.22425,40.63975,-73.77893
1,3,WN,1442,LGA,HOU,615,6.25,612,-3,1428,34,0,AIR SYSTEM DELAY,29.64542,-95.27889,40.63975,-73.77893
1,3,B6,281,JFK,HOU,829,8.483333333,831,2,1428,46,0,AIR SYSTEM DELAY,29.64542,-95.27889,40.63975,-73.77893
1,3,WN,2555,LGA,HOU,1200,12,1155,-5,1428,33,0,AIR SYSTEM DELAY,29.64542,-95.27889,40.63975,-73.77893
1,3,WN,523,LGA,HOU,1530,15.5,1808,158,1428,134,0,LATE AIRCRAFT DELAY,29.64542,-95.27889,40.63975,-73.77893
1,2,EV,4983,LGA,LEX,1910,19.16666667,1955,45,604,16,0,LATE AIRCRAFT DELAY,38.03697,-84.60539,40.63975,-73.77893
1,3,B6,477,JFK,JAX,1459,14.98333333,1504,5,828,25,0,AIR SYSTEM DELAY,30.49406,-81.68786,40.63975,-73.77893
1,3,B6,586,JFK,ROC,920,9.333333333,916,-4,264,16,0,AIR SYSTEM DELAY,43.11887,-77.67238,40.63975,-73.77893
1,3,MQ,2840,LGA,STL,1225,12.41666667,1224,-1,888,17,0,AIR SYSTEM DELAY,38.74769,-90.35999,40.63975,-73.77893
1,3,WN,283,LGA,STL,1445,14.75,1533,48,888,76,0,LATE AIRCRAFT DELAY,38.74769,-90.35999,40.63975,-73.77893
1,3,AA,45,JFK,LAS,1729,17.48333333,815,886,2248,908,0,AIRLINE DELAY,36.08036,-115.15233,40.63975,-73.77893
1,3,WN,4190,LGA,BNA,1730,17.5,1930,120,764,99,0,LATE AIRCRAFT DELAY,36.12448,-86.67818,40.63975,-73.77893
1,3,AA,181,JFK,LAX,1730,17.5,1727,-3,2475,16,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,3,AA,2283,JFK,EGE,1730,17.5,1815,45,1746,49,0,AIRLINE DELAY,39.64257,-106.9177,40.63975,-73.77893
1,3,B6,359,JFK,BUR,1730,17.5,1903,93,2465,117,0,LATE AIRCRAFT DELAY,34.20062,-118.3585,40.63975,-73.77893
1,3,B6,1185,JFK,RDU,1730,17.5,1841,71,427,103,0,LATE AIRCRAFT DELAY,35.87764,-78.78747,40.63975,-73.77893
1,3,B6,263,JFK,SEA,1735,17.58333333,1806,31,2422,65,0,AIR SYSTEM DELAY,47.44898,-122.30931,40.63975,-73.77893
1,3,DL,2022,JFK,LAS,1745,17.75,1800,15,2248,15,0,AIRLINE DELAY,36.08036,-115.15233,40.63975,-73.77893
1,3,DL,1897,LGA,ATL,1759,17.98333333,1827,28,762,17,0,AIRLINE DELAY,33.64044,-84.42694,40.63975,-73.77893
1,3,UA,514,JFK,SFO,1800,18,1802,2,2586,16,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,3,AA,177,JFK,SFO,1800,18,1807,7,2586,16,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,3,WN,269,LGA,STL,1805,18.08333333,1928,83,888,52,0,LATE AIRCRAFT DELAY,38.74769,-90.35999,40.63975,-73.77893
1,3,B6,1013,JFK,LGB,1810,18.16666667,1838,28,2465,21,0,LATE AIRCRAFT DELAY,33.81772,-118.15161,40.63975,-73.77893
1,3,AA,1599,LGA,MIA,1815,18.25,1921,66,1096,62,0,LATE AIRCRAFT DELAY,25.79325,-80.29056,40.63975,-73.77893
1,3,DL,2510,JFK,ATL,1815,18.25,1830,15,760,42,0,AIR SYSTEM DELAY,33.64044,-84.42694,40.63975,-73.77893
1,3,MQ,3349,LGA,LIT,1820,18.33333333,1838,18,1085,32,0,WEATHER DELAY,34.7294,-92.22425,40.63975,-73.77893
1,3,WN,632,LGA,MDW,1825,18.41666667,1913,48,725,34,0,AIRLINE DELAY,41.78598,-87.75242,40.63975,-73.77893
1,3,US,425,JFK,CLT,1830,18.5,1845,15,541,50,0,AIR SYSTEM DELAY,35.21401,-80.94313,40.63975,-73.77893
1,3,AA,235,JFK,SEA,1835,18.58333333,1908,33,2422,52,0,AIR SYSTEM DELAY,47.44898,-122.30931,40.63975,-73.77893
1,3,B6,523,JFK,LAX,1835,18.58333333,1833,-2,2475,27,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,3,B6,201,JFK,FLL,1835,18.58333333,1923,48,1069,53,0,AIRLINE DELAY,26.07258,-80.15275,40.63975,-73.77893
1,3,MQ,3681,LGA,DTW,1835,18.58333333,1918,43,502,31,0,AIRLINE DELAY,42.21206,-83.34884,40.63975,-73.77893
1,3,B6,2202,JFK,BUF,1836,18.6,1832,-4,301,15,0,AIR SYSTEM DELAY,42.94052,-78.73217,40.63975,-73.77893
1,3,B6,71,JFK,SLC,1839,18.65,1835,-4,1990,41,0,AIR SYSTEM DELAY,40.78839,-111.97777,40.63975,-73.77893
1,3,B6,669,JFK,SJC,1839,18.65,1837,-2,2569,42,0,AIR SYSTEM DELAY,37.36186,-121.92901,40.63975,-73.77893
1,3,DL,2651,JFK,TPA,1840,18.66666667,2106,146,1005,139,0,LATE AIRCRAFT DELAY,27.97547,-82.53325,40.63975,-73.77893
1,3,AA,21,JFK,LAX,1845,18.75,1851,6,2475,48,0,AIR SYSTEM DELAY,33.94254,-118.40807,40.63975,-73.77893
1,3,DL,2159,JFK,MCO,1845,18.75,1909,24,944,22,0,AIRLINE DELAY,28.42889,-81.31603,40.63975,-73.77893
1,3,DL,2302,JFK,MIA,1850,18.83333333,2223,213,1089,188,0,AIR SYSTEM DELAY,25.79325,-80.29056,40.63975,-73.77893
1,3,VX,29,JFK,SFO,1855,18.91666667,1912,17,2586,22,0,SECURITY DELAY,37.619,-122.37484,40.63975,-73.77893
1,3,WN,1558,LGA,CAK,1855,18.91666667,1944,49,397,39,0,LATE AIRCRAFT DELAY,40.91631,-81.44247,40.63975,-73.77893
1,3,B6,711,JFK,LAS,1859,18.98333333,1916,17,2248,25,0,AIRLINE DELAY,36.08036,-115.15233,40.63975,-73.77893
1,3,DL,1715,LGA,MSY,1859,18.98333333,1939,40,1183,36,0,LATE AIRCRAFT DELAY,29.99339,-90.25803,40.63975,-73.77893
1,3,DL,413,JFK,LAX,1900,19,1916,16,2475,15,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,3,DL,435,JFK,SFO,1900,19,1932,32,2586,26,0,AIRLINE DELAY,37.619,-122.37484,40.63975,-73.77893
1,3,DL,1583,LGA,ATL,1900,19,1930,30,762,15,0,AIRLINE DELAY,33.64044,-84.42694,40.63975,-73.77893
1,3,MQ,3535,JFK,CMH,1900,19,1857,-3,483,26,0,AIR SYSTEM DELAY,39.99799,-82.89188,40.63975,-73.77893
1,3,DL,430,JFK,SEA,1910,19.16666667,1917,7,2422,44,0,AIR SYSTEM DELAY,47.44898,-122.30931,40.63975,-73.77893
1,3,DL,2303,JFK,PDX,1910,19.16666667,2035,85,2454,97,0,LATE AIRCRAFT DELAY,45.58872,-122.5975,40.63975,-73.77893
1,3,DL,1485,LGA,MCO,1920,19.33333333,1956,36,950,30,0,AIRLINE DELAY,28.42889,-81.31603,40.63975,-73.77893
1,3,B6,135,JFK,PHX,1922,19.36666667,1952,30,2153,28,0,AIRLINE DELAY,33.43417,-112.00806,40.63975,-73.77893
1,3,B6,105,JFK,ORD,1930,19.5,2020,50,740,45,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,3,B6,225,JFK,TPA,1930,19.5,1945,15,1005,22,0,LATE AIRCRAFT DELAY,27.97547,-82.53325,40.63975,-73.77893
1,3,B6,161,JFK,SMF,1930,19.5,1951,21,2521,27,0,AIRLINE DELAY,38.69542,-121.59077,40.63975,-73.77893
1,3,DL,2577,JFK,FLL,1934,19.56666667,2134,120,1069,81,0,LATE AIRCRAFT DELAY,26.07258,-80.15275,40.63975,-73.77893
1,3,B6,153,JFK,PBI,1940,19.66666667,2111,91,1028,83,0,LATE AIRCRAFT DELAY,26.68316,-80.09559,40.63975,-73.77893
1,3,B6,1271,LGA,FLL,1940,19.66666667,2037,57,1076,45,0,AIRLINE DELAY,26.07258,-80.15275,40.63975,-73.77893
1,3,NK,779,LGA,FLL,1940,19.66666667,2052,72,1076,63,0,AIR SYSTEM DELAY,26.07258,-80.15275,40.63975,-73.77893
1,3,AA,163,JFK,SFO,1945,19.75,1958,13,2586,38,0,AIR SYSTEM DELAY,37.619,-122.37484,40.63975,-73.77893
1,3,AA,293,JFK,LAX,1945,19.75,2013,28,2475,20,0,AIRLINE DELAY,33.94254,-118.40807,40.63975,-73.77893
1,3,EV,5038,LGA,BHM,1945,19.75,2119,94,866,83,0,LATE AIRCRAFT DELAY,33.56294,-86.75355,40.63975,-73.77893
1,3,AA,363,LGA,ORD,1950,19.83333333,2025,35,733,25,0,LATE AIRCRAFT DELAY,41.9796,-87.90446,40.63975,-73.77893
1,3,B6,1201,JFK,FLL,2000,20,2017,17,1069,18,0,LATE AIRCRAFT DELAY,26.07258,-80.15275,40.63975,-73.77893
1,3,VX,415,JFK,LAX,2005,20.08333333,2146,101,2475,93,0,LATE AIRCRAFT DELAY,33.94254,-118.40807,40.63975,-73.77893
1,3,AA,2314,JFK,BOS,2020,20.33333333,2230,130,187,128,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
1,3,WN,1198,LGA,MKE,2025,20.41666667,2118,53,738,38,0,LATE AIRCRAFT DELAY,42.94722,-87.89658,40.63975,-73.77893
1,3,B6,915,JFK,SFO,2029,20.48333333,2056,27,2586,18,0,AIRLINE DELAY,37.619,-122.37484,40.63975,-73.77893
1,3,DL,498,JFK,DEN,2029,20.48333333,28,239,1626,212,0,AIRLINE DELAY,39.85841,-104.667,40.63975,-73.77893
1,3,DL,2082,JFK,SLC,2029,20.48333333,2257,148,1990,137,0,AIR SYSTEM DELAY,40.78839,-111.97777,40.63975,-73.77893
1,3,DL,2220,JFK,BOS,2029,20.48333333,26,237,187,226,0,LATE AIRCRAFT DELAY,42.36435,-71.00518,40.63975,-73.77893
